"","cluster1","cluster9","cluster5","cluster4","cluster2","cluster8","cluster3","cluster6","cluster10","cluster7"
"TOTO.K6572.4.C04",-0.0598742436770188,11.043850886819,-0.0598742436770188,-0.0598742436770188,11.1074925073425,-0.0598742436770188,-0.0598742436770188,-0.0598742436770188,9.18063401668401,-0.0598742436770188
"TOTO.K6573.4.D04",-0.0603345033130775,9.80103713942458,-0.0603345033130775,-0.0603345033130775,11.187862732333,7.5646809699033,-0.0603345033130775,-0.0603345033130775,9.48732673122538,-0.0603345033130775
"TOTO.K6574.4.H04",7.20502595223663,9.47880239784342,9.57345529793808,-0.187795575455265,9.07439189257215,4.47553433944971,4.99776019763028,-0.187795575455265,9.99917761275652,-0.187795575455265
"TOTO.K6576.4.A05",7.72494141324345,8.79375827605444,10.7802315774839,-0.0976840899341962,9.21925730401832,6.33455149671442,9.65220206899857,8.84336320840329,7.03219472108415,-0.0976840899341962
"TOTO.K6577.4.B05",7.2425763732868,10.3175410755796,9.45810109060211,-0.0831345025908838,11.3655253561694,-0.0831345025908838,-0.0831345025908838,-0.0831345025908838,-0.0831345025908838,-0.0831345025908838
"TOTO.K6579.4.D05",8.69378979382368,9.36851456918681,11.0098660671951,-0.115814214513811,9.69760319025379,6.82198240200483,5.69261606829021,-0.115814214513811,-0.115814214513811,-0.115814214513811
"TOTO.K6580.4.E05",7.92945938918515,5.46628504786744,11.470694267898,-0.149980782059117,5.36822126991239,-0.149980782059117,7.66027042783011,-0.149980782059117,7.7902740967875,-0.149980782059117
"TOTO.K6581.4.F05",9.73929586405422,9.07604893819433,11.2612698095587,-0.159234785654252,6.41598378410229,-0.159234785654252,8.20658049334581,7.30658345551298,-0.159234785654252,-0.159234785654252
"TOTO.K6582.4.C05",7.52352257787622,7.16803394075048,10.7530112345875,6.83789390530224,7.23716095975806,-0.348883745942826,6.48306549101489,-0.348883745942826,-0.348883745942826,-0.348883745942826
"TOTO.K6585.4.G05",8.34289866149822,6.51227054336437,11.4313990697571,3.82179296485418,7.14766323567715,-0.159400731026293,7.1879880026836,-0.159400731026293,-0.159400731026293,-0.159400731026293
"TOTO.K6586.4.A06",8.17544892947211,9.56923946842891,11.3544169946017,-0.106658016886604,10.1131743143648,-0.106658016886604,7.30033433440478,-0.106658016886604,-0.106658016886604,-0.106658016886604
"TOTO.K6587.4.B06",8.70737408685943,6.55635269986368,11.0858536441545,-0.180713644331707,10.0038236845981,-0.180713644331707,4.97764099798835,-0.180713644331707,-0.180713644331707,-0.180713644331707
"TOTO.K6588.4.H05",10.722925678165,10.4144340938986,10.3373905402206,-0.071438567649059,10.1620461584462,-0.071438567649059,-0.071438567649059,-0.071438567649059,6.4401386549877,-0.071438567649059
"TOTO.K6590.4.C06",-0.0433517548531874,7.21042263820114,8.19858968941412,-0.0433517548531874,10.7460797275135,3.58848161731596,11.5384338617378,-0.0433517548531874,5.35793786268634,-0.0433517548531874
"TOTO.K6591.4.D06",8.12152653229117,10.6439442233559,10.0400820929763,-0.106860896566873,10.8898993720479,-0.106860896566873,6.66220956186884,-0.106860896566873,7.66061024895574,-0.106860896566873
"TOTO.K6592.4.E06",-0.066376817431447,8.29793549553259,11.5100281495129,-0.066376817431447,10.2827592853064,4.23829238542135,-0.066376817431447,-0.066376817431447,8.28652252195893,-0.066376817431447
"TOTO.K6593.4.F06",9.72160311537984,11.0822852428789,-0.0539566163215817,-0.0539566163215817,10.1800788963742,-0.0539566163215817,-0.0539566163215817,-0.0539566163215817,10.3535079202292,-0.0539566163215817
"TOTO.K6596.4.A07",9.04700253968157,8.72970593869518,10.2730950244788,-0.0685598541700916,8.92608799041072,7.70951479030817,7.0039490242636,-0.0685598541700916,10.8605760659074,-0.0685598541700916
"NOURISH.80677.2.A01",10.9465050411408,10.5677280014944,-0.0676451695708646,-0.0676451695708646,8.69002495559873,-0.0676451695708646,10.53337884028,7.95294347080003,-0.0676451695708646,-0.0676451695708646
"NOURISH.80686.2.A02",10.7019429497798,9.78385063188215,9.94032577787595,-0.116377671651254,6.54241192107917,5.39420009401858,10.1300538603307,-0.116377671651254,4.95816676719261,7.74037330793529
"NOURISH.80694.2.A03",7.74168425977102,10.3615477044851,-0.0854790422012162,-0.0854790422012162,8.25514299923169,6.45196236948155,10.873243563221,10.2994286600669,6.11268054389914,-0.0854790422012162
"NOURISH.81229.2.A05",10.7334478237786,9.79384721665586,9.91172734474472,-0.192011032509072,9.0012047308234,7.51260532646355,9.62994655877606,-0.192011032509072,8.38505506666268,-0.192011032509072
"NOURISH.81237.2.A06",9.95971623577284,8.13179596886135,10.7568586598165,4.0480389210807,7.80687685224935,-0.389352720543339,4.55412262098904,-0.389352720543339,8.29334133473837,-0.389352720543339
"NOURISH.81845.2.A07",9.90926068362226,9.76673110370972,10.3701114054419,-0.148069064692674,9.19932808003696,9.53032984942,9.40699352267614,4.11557984352703,4.9063184625384,-0.148069064692674
"NOURISH.81853.2.A08",7.95525993996221,5.60681077488304,11.7439704527149,4.29389651325608,6.03313089759742,-0.128655961674658,-0.128655961674658,-0.128655961674658,6.78833756692099,-0.128655961674658
"NOURISH.81861.2.A09",10.0423155416183,8.83805985391459,10.2704973266031,-0.0999633787932304,8.69958184548415,-0.0999633787932304,5.62977562014312,-0.0999633787932304,5.5065889314152,-0.0999633787932304
"NOURISH.81869.2.A10",9.42597739893672,10.6602825762671,10.999165255725,-0.0874169027042786,8.41949848336353,7.3382583806207,9.41021034947493,-0.0874169027042786,8.27813919220467,-0.0874169027042786
"NOURISH.81265.2.A11",9.53869509279247,7.78471891917652,11.4686975081229,4.98682863443333,8.33984551201928,7.04770255660332,7.46341870705575,3.86403361415759,-0.161843892486218,7.84761116652401
"NOURISH.81274.2.A12",8.54535711499534,5.89562689954075,11.4811859468734,5.45129991131013,7.32953606554129,3.72713569800935,5.69794134068886,-0.204570382128434,7.86496301913112,-0.204570382128434
"NOURISH.80678.2.B01",8.31654856981378,6.66299293612307,11.6054337475483,9.72478865307692,7.77514670523197,-0.141810197500723,-0.141810197500723,-0.141810197500723,3.36723038390805,-0.141810197500723
"NOURISH.80687.2.B02",5.96623525192839,10.4907099368252,9.94664006639925,-0.0537570507419787,10.8795899201661,-0.0537570507419787,4.61677266452086,10.633960183688,6.12003877317493,-0.0537570507419787
"NOURISH.80695.2.B03",8.44913100009313,7.06449501735766,11.5333714567491,-0.187298770592628,8.52507642444056,4.44349206585658,5.65300472529981,5.1920903066716,-0.187298770592628,-0.187298770592628
"NOURISH.80703.2.B04",9.29440183716694,6.39144922159603,11.5731099359234,-0.177271516403666,6.16655714885144,6.67457424527148,5.39890499103138,3.58044489070788,-0.177271516403666,-0.177271516403666
"NOURISH.81230.2.B05",9.57223396428868,11.0064907966011,10.7710190320727,-0.0803258061499843,9.67803888440528,-0.0803258061499843,-0.0803258061499843,-0.0803258061499843,7.56392711468707,-0.0803258061499843
"NOURISH.81238.2.B06",9.98298906673327,9.19984109769624,11.0923309703553,5.61400175180204,4.23604502987436,-0.26741399392504,6.03354623146534,-0.26741399392504,4.72420697312707,-0.26741399392504
"NOURISH.81846.2.B07",3.16623399219356,10.0581731263741,4.71013075257469,-0.0710882497357712,11.5676814275799,-0.0710882497357712,8.64110977236256,-0.0710882497357712,7.25127667274157,-0.0710882497357712
"NOURISH.81854.2.B08",9.10825749161789,7.09464829466516,11.3957916603157,-0.170580401433892,7.53032544379179,-0.170580401433892,7.83523720736182,-0.170580401433892,-0.170580401433892,-0.170580401433892
"NOURISH.81862.2.B09",9.33142738579982,10.4409486106092,9.95301000500048,-0.0882943430842911,11.0408223293697,9.34394610201719,-0.0882943430842911,-0.0882943430842911,8.16456393217491,-0.0882943430842911
"NOURISH.81870.2.B10",10.2235426249836,8.94096645074963,11.3861905457828,-0.155998558320341,5.01472545626413,-0.155998558320341,6.18944007709889,-0.155998558320341,7.23426977891902,-0.155998558320341
"NOURISH.80680.2.C01",9.33240615320414,7.3154088774854,11.4460379075969,6.96988519999019,4.89574997113868,-0.212228686979797,5.68875522916027,-0.212228686979797,5.12629942993872,-0.212228686979797
"NOURISH.80692.2.C02",9.96500333609298,9.56071312946125,11.1586065519675,-0.183473511870256,5.0533924622662,7.75996926017148,6.71974796990557,-0.183473511870256,3.91216704016532,-0.183473511870256
"NOURISH.81223.2.C04",8.93752833770924,10.6369451387517,8.61003106810395,-0.109344006795576,9.00593628200696,7.21104842165257,10.4865537129504,-0.109344006795576,5.9510705442329,-0.109344006795576
"NOURISH.81231.2.C05",6.75450912554663,6.18067779485652,11.6079484582588,-0.126438419206725,4.31302343604445,7.33148998651404,7.13053462522417,6.85512468478054,7.83237578147039,-0.126438419206725
"NOURISH.81838.2.C06",8.79277788388686,9.42523401396551,11.1791479694366,-0.0689515236262537,8.20342292357344,6.17494108922453,7.32223648268503,10.8734949773996,5.06090155296632,-0.0689515236262537
"NOURISH.81847.2.C07",-0.0651858881791725,11.6043200788428,8.95951019493825,-0.0651858881791725,8.72851465049058,3.30895838314221,-0.0651858881791725,-0.0651858881791725,5.70864142943991,10.1444605828711
"NOURISH.81855.2.C08",7.09635921753311,10.1499387605114,-0.0329980919100468,-0.0329980919100468,10.0874366046764,-0.0329980919100468,-0.0329980919100468,-0.0329980919100468,11.5849595746736,-0.0329980919100468
"NOURISH.81863.2.C09",8.61752790154635,6.69179495001865,11.418903174973,5.63339059328272,6.19638598765754,-0.236478820791261,-0.236478820791261,-0.236478820791261,-0.236478820791261,-0.236478820791261
"NOURISH.81871.2.C10",3.73340830193736,8.87673651096324,10.3379350201206,-0.0844083918117366,10.1871683092784,10.1768486591963,-0.0844083918117366,9.75782451659367,-0.0844083918117366,-0.0844083918117366
"NOURISH.81267.2.C11",7.72480116121273,8.59860498326549,11.6951443306386,-0.125405376873879,6.37352478655997,6.07892426063479,7.38214634472234,-0.125405376873879,-0.125405376873879,7.3065231575323
"NOURISH.80681.2.D01",9.24358602526049,6.13767940123036,11.1749567141563,5.65189927386291,7.24555204003021,5.68514806195981,5.04235025425782,-0.272780240358435,-0.272780240358435,-0.272780240358435
"NOURISH.80693.2.D02",8.28192694612227,6.90428268184965,11.0407024126262,-0.215921763419546,6.75239922119673,9.34811817216925,7.00763880799799,-0.215921763419546,4.80467916433412,-0.215921763419546
"NOURISH.80697.2.D03",9.31742595290284,5.78451862819982,10.799529600258,4.83938215625852,5.15608278555263,-0.208579871386736,10.3343936776875,-0.208579871386736,4.87994722142286,-0.208579871386736
"NOURISH.81224.2.D04",9.41455990520908,8.52981296696946,11.4606895372446,5.43647833480472,4.58557310410474,-0.210744041755163,4.92800148430573,-0.210744041755163,-0.210744041755163,-0.210744041755163
"NOURISH.81232.2.D05",9.21499294406815,7.02656062523054,11.5591309420437,-0.170487636321752,5.10470427963007,6.49843865307801,8.80771371466035,-0.170487636321752,-0.170487636321752,-0.170487636321752
"NOURISH.81839.2.D06",7.97471670667717,9.45491217408347,9.10784795236933,-0.0813810068474563,9.30388820677953,6.52333583975796,11.0683605316222,10.7121296031588,6.59846114266764,-0.0813810068474563
"NOURISH.81848.2.D07",8.97132440944919,8.85598774592943,10.4035471145948,-0.29639810134467,6.77351018192711,9.1634443952803,6.71104468222131,-0.29639810134467,7.13114066639555,-0.29639810134467
"NOURISH.81864.2.D09",9.10716666538037,7.27052361774323,11.4989854350394,6.35509767323959,6.21270437723855,7.54724839627067,7.87892486850742,-0.187535961199766,-0.187535961199766,-0.187535961199766
"NOURISH.81872.2.D10",8.58570070184521,7.48210686210477,10.257205557721,-0.0677221801704331,9.47675251510531,6.70596332979386,11.1759393835984,7.17117119646412,7.01348695106147,-0.0677221801704331
"NOURISH.81268.2.D11",10.1231342515534,9.13697864059346,10.6018398708868,-0.316906484745342,7.68745772933515,3.98448753513824,7.35003792462988,-0.316906484745342,9.37458493472612,-0.316906484745342
"NOURISH.80682.2.E01",8.90344996658785,9.08861471161557,11.3316830762539,-0.116333513291767,8.52105374550598,8.07170947384241,10.0390704660648,8.33758026231662,7.16162869367818,-0.116333513291767
"NOURISH.80691.2.E02",7.46266408151077,9.50777024459923,10.670455611349,6.0135425734875,9.54635588877873,7.51131299501915,6.0135425734875,9.72514520707928,-0.192758906646896,-0.192758906646896
"NOURISH.80698.2.E03",6.06242545550596,9.81221804362796,10.0981128444131,-0.202527290328687,9.1972537042745,7.78977750429329,9.09295977402468,6.91807570932659,6.44488781045652,9.88916854878694
"NOURISH.81225.2.E04",9.1976620715739,8.84066406625596,11.4929941309515,4.32539732497827,8.11837863217972,7.71180401865097,6.63962294598628,7.67006866734053,-0.148711662275813,-0.148711662275813
"NOURISH.81233.2.E05",9.33091648502839,9.16445552118183,11.6927452225855,-0.0961130689871137,-0.0961130689871137,5.51735723208748,-0.0961130689871137,-0.0961130689871137,-0.0961130689871137,-0.0961130689871137
"NOURISH.81840.2.E06",7.84029525517524,9.81945388450952,11.6182969211281,-0.0846127530426788,8.62607051106673,8.39045103287059,6.7041826993615,-0.0846127530426788,5.94635664701423,-0.0846127530426788
"NOURISH.81849.2.E07",7.78621563500655,9.73007140286658,6.17014471643831,-0.113694494639898,9.41777411076751,8.78088176637707,10.9586710146533,-0.113694494639898,-0.113694494639898,10.4866057667671
"NOURISH.81857.2.E08",9.51537852410722,11.2254438484708,9.80941710572074,-0.0765425130993638,7.35120854849909,-0.0765425130993638,6.26457636012043,8.38199696060528,7.82302442030954,-0.0765425130993638
"NOURISH.81865.2.E09",5.36747265915914,9.92798903252754,10.1556242495883,-0.0480667214858563,11.2117128492728,-0.0480667214858563,-0.0480667214858563,-0.0480667214858563,9.81093447161496,-0.0480667214858563
"NOURISH.81873.2.E10",-0.086748517858199,4.44235006961345,10.9017644257579,-0.086748517858199,5.29356826906703,10.7230903723131,6.85600480998273,6.93499992202175,6.04311818913693,8.74148747271065
"NOURISH.81270.2.E11",8.73082477021245,6.73594980555275,11.5447277026021,-0.147477854215371,9.06565292147879,4.0053319769396,7.64610804951875,-0.147477854215371,6.17251273944311,-0.147477854215371
"NOURISH.80690.2.F02",8.46646583658161,7.85614194785944,10.2976536364359,-0.117477633049647,9.52232579668174,10.4324503052059,10.8048138870322,-0.117477633049647,6.40283958014594,-0.117477633049647
"NOURISH.80699.2.F03",9.33176023815811,7.13458477190548,11.3828470721402,4.36222990037497,8.68466985329963,5.40143019897697,5.42800163680212,5.1588223807319,6.31009929438332,-0.20379998343854
"NOURISH.81226.2.F04",9.01277151400797,7.91600801888514,7.79153914713462,-0.0931191140780321,9.66768643751611,-0.0931191140780321,10.5421340432223,-0.0931191140780321,9.03611005279886,-0.0931191140780321
"NOURISH.81234.2.F05",-0.0240563713319268,10.1663173543053,-0.0240563713319268,-0.0240563713319268,7.63135207351808,-0.0240563713319268,-0.0240563713319268,-0.0240563713319268,11.4949573645525,-0.0240563713319268
"NOURISH.81841.2.F06",9.85472992059323,5.72902977068034,11.2985736361692,5.01276020187818,4.37589390802539,7.56035327729551,8.48128820035025,-0.180186436541586,-0.180186436541586,-0.180186436541586
